id_ubicacion;departamento;provincia;distrito;ubicacion;codigo_carretera;red_vial
275;APURIMAC;ANDAHUAYLAS;TALAVERA;Avenida Sesquicentenario;PE-3S;NACIONAL
276;APURIMAC;ANDAHUAYLAS;TALAVERA;Poccontoy;SIN CLASIFICAR;SIN CLASIFICAR
277;APURIMAC;ANDAHUAYLAS;TUMAY HUARACA;PE-30B;PE-30B;NACIONAL
278;APURIMAC;ANDAHUAYLAS;TURPO;AP-511;SIN CLASIFICAR;SIN CLASIFICAR
279;APURIMAC;ANTABAMBA;ANTABAMBA;AP-108;AP-108;DEPARTAMENTAL
280;APURIMAC;ANTABAMBA;ANTABAMBA;AP-109;AP-109;DEPARTAMENTAL
281;APURIMAC;ANTABAMBA;ANTABAMBA;Avenida Bolívar;NO CORRESPONDE;URBANO
282;APURIMAC;ANTABAMBA;HUAQUIRCA;AP-110;AP-110;DEPARTAMENTAL
283;APURIMAC;ANTABAMBA;HUAQUIRCA;Huaquirca;NO CORRESPONDE;URBANO
284;APURIMAC;ANTABAMBA;JUAN ESPINOZA MEDRANO;AP-109;AP-109;DEPARTAMENTAL
285;APURIMAC;AYMARAES;CHALHUANCA;Jayo;AP-767;PROVINCIAL
286;APURIMAC;AYMARAES;CHALHUANCA;Unchina;SIN CLASIFICAR;SIN CLASIFICAR
287;APURIMAC;AYMARAES;CHAPIMARCA;AP-821;AP-821;PROVINCIAL
288;APURIMAC;AYMARAES;COLCABAMBA;Carretera Nasca - Abancay;PE-3SA;NACIONAL
289;APURIMAC;AYMARAES;COTARUSE;AP-111;AP-111;DEPARTAMENTAL
290;APURIMAC;AYMARAES;COTARUSE;Carretera Nasca - Abancay;PE-30A;NACIONAL
291;APURIMAC;AYMARAES;LUCRE;AP-107;AP-107;DEPARTAMENTAL
292;APURIMAC;AYMARAES;POCOHUANCA;Huancapampa;SIN CLASIFICAR;SIN CLASIFICAR
293;APURIMAC;AYMARAES;TINTAY;AP-107;AP-107;DEPARTAMENTAL
294;APURIMAC;AYMARAES;TINTAY;Carretera Nasca - Abancay;PE-30A;NACIONAL
295;APURIMAC;AYMARAES;YANACA;AP-108;AP-108;DEPARTAMENTAL
296;APURIMAC;CHINCHEROS;ANCO_HUALLO;Avenida Ricardo Palma;AP-522;PROVINCIAL
297;APURIMAC;CHINCHEROS;ANCO_HUALLO;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
298;APURIMAC;CHINCHEROS;ANCO_HUALLO;Chuparo;NO CORRESPONDE;URBANO
299;APURIMAC;CHINCHEROS;CHINCHEROS;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
300;APURIMAC;CHINCHEROS;CHINCHEROS;Morochuco;SIN CLASIFICAR;SIN CLASIFICAR
301;APURIMAC;CHINCHEROS;CHINCHEROS;San Lorenzo;AP-541;PROVINCIAL
302;APURIMAC;CHINCHEROS;HUACCANA;Avenida Perú;AP-514;PROVINCIAL
303;APURIMAC;CHINCHEROS;HUACCANA;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
304;APURIMAC;CHINCHEROS;LOS CHANKAS;AP-509;AP-509;PROVINCIAL
305;APURIMAC;CHINCHEROS;OCOBAMBA;AP-102;AP-102;DEPARTAMENTAL
306;APURIMAC;CHINCHEROS;ONGOY;AP-102;AP-102;DEPARTAMENTAL
307;APURIMAC;CHINCHEROS;ONGOY;Huamburque;AP-527;PROVINCIAL
308;APURIMAC;CHINCHEROS;RANRACANCHA;Carretera Longitudinal de la Sierra Sur;PE-3S;NACIONAL
309;APURIMAC;CHINCHEROS;RANRACANCHA;Mollebamba;AP-531;PROVINCIAL
310;APURIMAC;CHINCHEROS;ROCCHACC;Villa Maraypata;NO CORRESPONDE;URBANO
311;APURIMAC;CHINCHEROS;URANMARCA;AP-554;AP-554;PROVINCIAL
312;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;AP-956;AP-956;PROVINCIAL
313;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;AP-962;AP-962;PROVINCIAL
314;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;Challhuahuacho;NO CORRESPONDE;URBANO
315;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;PE-3SF;PE-3SF;NACIONAL
316;APURIMAC;COTABAMBAS;COTABAMBAS;PE-3SF;PE-3SF;NACIONAL
317;APURIMAC;COTABAMBAS;COYLLURQUI;AP-114;AP-114;DEPARTAMENTAL
318;APURIMAC;COTABAMBAS;COYLLURQUI;AP-954;PE-3SX;NACIONAL
319;APURIMAC;COTABAMBAS;HAQUIRA;PE-3SG;PE-3SG;NACIONAL
320;APURIMAC;COTABAMBAS;MARA;Huaraqueray;SIN CLASIFICAR;SIN CLASIFICAR
321;APURIMAC;COTABAMBAS;MARA;PE-3SY;PE-3SY;NACIONAL
322;APURIMAC;COTABAMBAS;TAMBOBAMBA;AP-940;AP-940;PROVINCIAL
323;APURIMAC;GRAU;CHUQUIBAMBILLA;Chuquibambilla;PE-3SF;NACIONAL
324;APURIMAC;GRAU;CHUQUIBAMBILLA;PE-3SF;PE-3SF;NACIONAL
325;APURIMAC;GRAU;CURPAHUASI;AP-883;AP-883;PROVINCIAL
326;APURIMAC;GRAU;GAMARRA;AP-113;AP-113;DEPARTAMENTAL
327;APURIMAC;GRAU;GAMARRA;AP-906;AP-906;PROVINCIAL
328;APURIMAC;GRAU;GAMARRA;AP-907;AP-907;PROVINCIAL
329;APURIMAC;GRAU;MICAELA BASTIDAS;PE-3SF;PE-3SF;NACIONAL
330;APURIMAC;GRAU;PROGRESO;PE-3SF;PE-3SF;NACIONAL
331;APURIMAC;GRAU;TURPAY;AP-872;AP-872;PROVINCIAL
332;APURIMAC;GRAU;VILCABAMBA;Vilcabamba;NO CORRESPONDE;URBANO
333;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;Avenida Arequipa;NO CORRESPONDE;URBANO
334;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;Avenida Brasil;NO CORRESPONDE;URBANO
335;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;Avenida Francisco Mostajo;NO CORRESPONDE;URBANO
336;AREQUIPA;AREQUIPA;AREQUIPA;Arequipa;NO CORRESPONDE;URBANO
337;AREQUIPA;AREQUIPA;AREQUIPA;Avenida Daniel Alcides Carrión;NO CORRESPONDE;URBANO
338;AREQUIPA;AREQUIPA;AREQUIPA;Avenida de la Marina;NO CORRESPONDE;URBANO
339;AREQUIPA;AREQUIPA;AREQUIPA;Avenida Independencia;NO CORRESPONDE;URBANO
340;AREQUIPA;AREQUIPA;AREQUIPA;Avenida Jorge Chávez;NO CORRESPONDE;URBANO
341;AREQUIPA;AREQUIPA;AREQUIPA;Avenida Juan Vidaurrázaga;NO CORRESPONDE;URBANO
342;AREQUIPA;AREQUIPA;AREQUIPA;Avenida Parra;NO CORRESPONDE;URBANO
343;AREQUIPA;AREQUIPA;AREQUIPA;Avenida Salaverry;NO CORRESPONDE;URBANO
344;AREQUIPA;AREQUIPA;AREQUIPA;Avenida San Martín;NO CORRESPONDE;URBANO
345;AREQUIPA;AREQUIPA;AREQUIPA;Avenida Venezuela;NO CORRESPONDE;URBANO
346;AREQUIPA;AREQUIPA;AREQUIPA;Calle Beaterio;NO CORRESPONDE;URBANO
347;AREQUIPA;AREQUIPA;AREQUIPA;Calle Cruz Verde;NO CORRESPONDE;URBANO
348;AREQUIPA;AREQUIPA;AREQUIPA;Calle Nueva;NO CORRESPONDE;URBANO
349;AREQUIPA;AREQUIPA;AREQUIPA;Calle Santa Marta;NO CORRESPONDE;URBANO
350;AREQUIPA;AREQUIPA;AREQUIPA;Francisco Bolognesi;NO CORRESPONDE;URBANO
351;AREQUIPA;AREQUIPA;AREQUIPA;Tabada;NO CORRESPONDE;URBANO
352;AREQUIPA;AREQUIPA;AREQUIPA;Variante Uchumayo;PE-34C;NACIONAL
353;AREQUIPA;AREQUIPA;CAYMA;AR-116;AR-116;DEPARTAMENTAL
354;AREQUIPA;AREQUIPA;CAYMA;AR-753;AR-753;PROVINCIAL
355;AREQUIPA;AREQUIPA;CAYMA;Avenida Cayma;AR-116;DEPARTAMENTAL
356;AREQUIPA;AREQUIPA;CAYMA;Avenida Charcani;AR-116;DEPARTAMENTAL
357;AREQUIPA;AREQUIPA;CAYMA;Avenida Charcani;NO CORRESPONDE;URBANO
358;AREQUIPA;AREQUIPA;CAYMA;Avenida Cusco;NO CORRESPONDE;URBANO
359;AREQUIPA;AREQUIPA;CAYMA;Avenida Ejército;AR-743;PROVINCIAL
360;AREQUIPA;AREQUIPA;CAYMA;Avenida Ejército;AR-747;PROVINCIAL
361;AREQUIPA;AREQUIPA;CAYMA;Avenida Ejército;NO CORRESPONDE;URBANO
362;AREQUIPA;AREQUIPA;CAYMA;Avenida Huayna Cápac;NO CORRESPONDE;URBANO
363;AREQUIPA;AREQUIPA;CAYMA;Avenida la Ronda;NO CORRESPONDE;URBANO
364;AREQUIPA;AREQUIPA;CAYMA;Cayma;NO CORRESPONDE;URBANO
365;AREQUIPA;AREQUIPA;CAYMA;Jirón Deán Valdivia;NO CORRESPONDE;URBANO
366;AREQUIPA;AREQUIPA;CAYMA;Jirón José Carlos Mariátegui;NO CORRESPONDE;URBANO
367;AREQUIPA;AREQUIPA;CERRO COLORADO;AR-123;AR-123;DEPARTAMENTAL
368;AREQUIPA;AREQUIPA;CERRO COLORADO;Autopista La Joya - Arequipa;AR-123;DEPARTAMENTAL
369;AREQUIPA;AREQUIPA;CERRO COLORADO;Avenida 54;NO CORRESPONDE;URBANO
370;AREQUIPA;AREQUIPA;CERRO COLORADO;Avenida Aviación;AR-747;PROVINCIAL
371;AREQUIPA;AREQUIPA;CERRO COLORADO;Avenida Aviación;NO CORRESPONDE;URBANO
372;AREQUIPA;AREQUIPA;CERRO COLORADO;Avenida Bicentenario;NO CORRESPONDE;URBANO
373;AREQUIPA;AREQUIPA;CERRO COLORADO;Avenida Ferrocarril;NO CORRESPONDE;URBANO
374;AREQUIPA;AREQUIPA;CERRO COLORADO;Avenida Las Canteras;PE-34A;NACIONAL
375;AREQUIPA;AREQUIPA;CERRO COLORADO;Avenida Mariscal Ramon Castilla;NO CORRESPONDE;URBANO
376;AREQUIPA;AREQUIPA;CERRO COLORADO;Avenida Municipal;NO CORRESPONDE;URBANO
377;AREQUIPA;AREQUIPA;CERRO COLORADO;Avenida Nicolás de Pierola;NO CORRESPONDE;URBANO
378;AREQUIPA;AREQUIPA;CERRO COLORADO;Avenida Tumbes;AR-747;PROVINCIAL
379;AREQUIPA;AREQUIPA;CERRO COLORADO;Carretera Interoceánica Sur;PE-34A;NACIONAL
380;AREQUIPA;AREQUIPA;CERRO COLORADO;Cerro Colorado;NO CORRESPONDE;URBANO
381;AREQUIPA;AREQUIPA;CERRO COLORADO;Cerro Colorado;PE-34A;NACIONAL
382;AREQUIPA;AREQUIPA;CERRO COLORADO;Cono Norte;NO CORRESPONDE;URBANO
383;AREQUIPA;AREQUIPA;CERRO COLORADO;Cono Norte;PE-34A;NACIONAL
384;AREQUIPA;AREQUIPA;CERRO COLORADO;Frnacisco Javier de Luna Pizarro;NO CORRESPONDE;URBANO
385;AREQUIPA;AREQUIPA;CERRO COLORADO;Jirón Lampa;PE-34A;NACIONAL
386;AREQUIPA;AREQUIPA;CERRO COLORADO;Jirón Lima;NO CORRESPONDE;URBANO
387;AREQUIPA;AREQUIPA;CERRO COLORADO;Jirón Loreto;NO CORRESPONDE;URBANO
388;AREQUIPA;AREQUIPA;CERRO COLORADO;Jirón Moquegua;NO CORRESPONDE;URBANO
389;AREQUIPA;AREQUIPA;CERRO COLORADO;Mariscal SImón Bolívar;NO CORRESPONDE;URBANO
390;AREQUIPA;AREQUIPA;CERRO COLORADO;Pachacutec;PE-34A;NACIONAL
391;AREQUIPA;AREQUIPA;CERRO COLORADO;Peruarboo;NO CORRESPONDE;URBANO
392;AREQUIPA;AREQUIPA;CERRO COLORADO;Río Seco;AR-123;DEPARTAMENTAL
393;AREQUIPA;AREQUIPA;CERRO COLORADO;Variante Uchumayo;PE-34C;NACIONAL
394;AREQUIPA;AREQUIPA;CERRO COLORADO;Vía de Evitamiento;NO CORRESPONDE;URBANO
395;AREQUIPA;AREQUIPA;CERRO COLORADO;Vía de Evitamiento;PE-34A;NACIONAL
396;AREQUIPA;AREQUIPA;CERRO COLORADO;Vía Interoceánica Sur - Tramo 5;NO CORRESPONDE;URBANO
397;AREQUIPA;AREQUIPA;CERRO COLORADO;Vía Interoceánica Sur - Tramo 5;PE-34A;NACIONAL
398;AREQUIPA;AREQUIPA;CERRO COLORADO;Villa Tambo;NO CORRESPONDE;URBANO
399;AREQUIPA;AREQUIPA;CHARACATO;Avenida Characato;AR-784;PROVINCIAL
400;AREQUIPA;AREQUIPA;CHARACATO;Avenida Characato;NO CORRESPONDE;URBANO
401;AREQUIPA;AREQUIPA;CHARACATO;Characato;NO CORRESPONDE;URBANO
402;AREQUIPA;AREQUIPA;CHIGUATA;Carretera Arequipa - Santa Lucía;PE-34C;NACIONAL
403;AREQUIPA;AREQUIPA;CHIGUATA;Chiguata;CU-115;DEPARTAMENTAL
404;AREQUIPA;AREQUIPA;JACOBO HUNTER;Avenida Paisajista;AR-561;PROVINCIAL
405;AREQUIPA;AREQUIPA;JACOBO HUNTER;Avenida Viña del Mar;NO CORRESPONDE;URBANO
406;AREQUIPA;AREQUIPA;JACOBO HUNTER;Calle 4;AR-796;PROVINCIAL
407;AREQUIPA;AREQUIPA;JACOBO HUNTER;Jacobo Hunter;SIN CLASIFICAR;SIN CLASIFICAR
408;AREQUIPA;AREQUIPA;JACOBO HUNTER;Mariscal Eloy Ureta;NO CORRESPONDE;URBANO
409;AREQUIPA;AREQUIPA;JACOBO HUNTER;Tingo Grande;NO CORRESPONDE;URBANO
410;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;Andrés Avelino Cáceres;PE-34C;NACIONAL
411;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;Avenida de las Convenciones;NO CORRESPONDE;URBANO
412;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;Avenida Estados Unidos;NO CORRESPONDE;URBANO
413;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;Avenida Inglaterra;NO CORRESPONDE;URBANO
414;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;Avenida Juan Vidaurrázaga;AR-117;DEPARTAMENTAL
415;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;Avenida Juan Vidaurrázaga;NO CORRESPONDE;URBANO
416;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;Avenida Los Incas;NO CORRESPONDE;URBANO
417;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;Avenida Pedro P. Díaz;NO CORRESPONDE;URBANO
418;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;Avenida Perú;NO CORRESPONDE;URBANO
419;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;Avenida Túpac Amaru;NO CORRESPONDE;URBANO
420;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;C. Vinatea Reynoso;NO CORRESPONDE;URBANO
421;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;José Luis Bustamante y Rivero;NO CORRESPONDE;URBANO
422;AREQUIPA;AREQUIPA;LA JOYA;AR-722;AR-722;PROVINCIAL
423;AREQUIPA;AREQUIPA;LA JOYA;AR-798;AR-798;PROVINCIAL
424;AREQUIPA;AREQUIPA;LA JOYA;AR-798;PE-1S;NACIONAL
425;AREQUIPA;AREQUIPA;LA JOYA;AR-799;AR-799;PROVINCIAL
426;AREQUIPA;AREQUIPA;LA JOYA;Avenida 2 de Mayo;NO CORRESPONDE;URBANO
427;AREQUIPA;AREQUIPA;LA JOYA;Calle Ricardo Palma;NO CORRESPONDE;URBANO
428;AREQUIPA;AREQUIPA;LA JOYA;Carretera Cerro Verde;AR-115;DEPARTAMENTAL
429;AREQUIPA;AREQUIPA;LA JOYA;Carretera Interoceánica Sur;PE-1S;NACIONAL
430;AREQUIPA;AREQUIPA;LA JOYA;Carretera Interoceánica Sur;PE-34A;NACIONAL
431;AREQUIPA;AREQUIPA;LA JOYA;Carretera La Joya;AR-114;DEPARTAMENTAL
432;AREQUIPA;AREQUIPA;LA JOYA;Carretera La Joya;AR-720;PROVINCIAL
433;AREQUIPA;AREQUIPA;LA JOYA;Carretera La Joya;NO CORRESPONDE;URBANO
434;AREQUIPA;AREQUIPA;LA JOYA;Carretera Panamericana Sur;PE-1S;NACIONAL
435;AREQUIPA;AREQUIPA;LA JOYA;Carretera Panamericana Sur;PE-34;NACIONAL
436;AREQUIPA;AREQUIPA;LA JOYA;El Triunfo;PE-1S;NACIONAL
437;AREQUIPA;AREQUIPA;LA JOYA;El Triunfo;SIN CLASIFICAR;SIN CLASIFICAR
438;AREQUIPA;AREQUIPA;LA JOYA;Gloria;PE-1S;NACIONAL
439;AREQUIPA;AREQUIPA;LA JOYA;Jirón Andrés Avelino Cáceres;PE-1S;NACIONAL
440;AREQUIPA;AREQUIPA;LA JOYA;Jirón José Carlos Mariátegui;NO CORRESPONDE;URBANO
441;AREQUIPA;AREQUIPA;LA JOYA;Jirón Juan Velasco Alvarado;NO CORRESPONDE;URBANO
442;AREQUIPA;AREQUIPA;LA JOYA;Santa Rosa de Lima;PE-1S;NACIONAL
443;AREQUIPA;AREQUIPA;MARIANO MELGAR;Avenida Argentina;NO CORRESPONDE;URBANO
444;AREQUIPA;AREQUIPA;MARIANO MELGAR;Avenida Simon Bolivar;NO CORRESPONDE;URBANO
445;AREQUIPA;AREQUIPA;MARIANO MELGAR;Calle Capitán Novoa;NO CORRESPONDE;URBANO
446;AREQUIPA;AREQUIPA;MARIANO MELGAR;Mariano Melgar;NO CORRESPONDE;URBANO
447;AREQUIPA;AREQUIPA;MARIANO MELGAR;Mariano Melgar;SIN CLASIFICAR;SIN CLASIFICAR
448;AREQUIPA;AREQUIPA;MIRAFLORES;Avenida Goyeneche;NO CORRESPONDE;URBANO
449;AREQUIPA;AREQUIPA;MIRAFLORES;Avenida Prohogar;NO CORRESPONDE;URBANO
450;AREQUIPA;AREQUIPA;MIRAFLORES;Avenida Venezuela;NO CORRESPONDE;URBANO
451;AREQUIPA;AREQUIPA;MIRAFLORES;Calle Calvario;NO CORRESPONDE;URBANO
452;AREQUIPA;AREQUIPA;MIRAFLORES;Calle Espinar;NO CORRESPONDE;URBANO
453;AREQUIPA;AREQUIPA;MIRAFLORES;Calle Misti;NO CORRESPONDE;URBANO
454;AREQUIPA;AREQUIPA;MIRAFLORES;Calle Puno;NO CORRESPONDE;URBANO
455;AREQUIPA;AREQUIPA;MOLLEBAYA;Avenida General Sánchez Cerro;AR-782;PROVINCIAL
456;AREQUIPA;AREQUIPA;PAUCARPATA;Alfonso Prado;NO CORRESPONDE;URBANO
457;AREQUIPA;AREQUIPA;PAUCARPATA;AR-770;AR-770;PROVINCIAL
458;AREQUIPA;AREQUIPA;PAUCARPATA;Avenida Arequipa;NO CORRESPONDE;URBANO
459;AREQUIPA;AREQUIPA;PAUCARPATA;Avenida los Incas;NO CORRESPONDE;URBANO
460;AREQUIPA;AREQUIPA;PAUCARPATA;Avenida Miguel Grau;NO CORRESPONDE;URBANO
461;AREQUIPA;AREQUIPA;PAUCARPATA;Avenida Villa Hermosa;NO CORRESPONDE;URBANO
462;AREQUIPA;AREQUIPA;PAUCARPATA;Calle Morro De Arica;NO CORRESPONDE;URBANO
463;AREQUIPA;AREQUIPA;PAUCARPATA;César Vallejo;NO CORRESPONDE;URBANO
464;AREQUIPA;AREQUIPA;PAUCARPATA;Jirón Primavera;NO CORRESPONDE;URBANO
465;AREQUIPA;AREQUIPA;PAUCARPATA;Paucarpata;NO CORRESPONDE;URBANO
466;AREQUIPA;AREQUIPA;PAUCARPATA;Paucarpata;PE-34C;NACIONAL
467;AREQUIPA;AREQUIPA;PAUCARPATA;Prolongación Avenida Jesús;AR-748;PROVINCIAL
468;AREQUIPA;AREQUIPA;PAUCARPATA;Prolongación Avenida Jesús;NO CORRESPONDE;URBANO
469;AREQUIPA;AREQUIPA;PAUCARPATA;Prolongación Avenida Mariscal Castilla;NO CORRESPONDE;URBANO
470;AREQUIPA;AREQUIPA;PAUCARPATA;Túpac Amaru;NO CORRESPONDE;URBANO
471;AREQUIPA;AREQUIPA;POCSI;Carretera Arequipa - Moquegua;AR-118;DEPARTAMENTAL
472;AREQUIPA;AREQUIPA;QUEQUEÑA;Alameda Héroes de Quequeña;AR-117;DEPARTAMENTAL
473;AREQUIPA;AREQUIPA;QUEQUEÑA;AR-787;AR-787;PROVINCIAL
474;AREQUIPA;AREQUIPA;SABANDIA;Avenida Sabandía;AR-118;DEPARTAMENTAL
475;AREQUIPA;AREQUIPA;SABANDIA;C.1;NO CORRESPONDE;URBANO
476;AREQUIPA;AREQUIPA;SACHACA;Avenida Arancota;AR-115;DEPARTAMENTAL
477;AREQUIPA;AREQUIPA;SACHACA;Avenida Progreso;NO CORRESPONDE;URBANO
478;AREQUIPA;AREQUIPA;SACHACA;La Merced;NO CORRESPONDE;URBANO
479;AREQUIPA;AREQUIPA;SACHACA;PE-34A;PE-34A;NACIONAL
480;AREQUIPA;AREQUIPA;SACHACA;Variante Uchumayo;PE-34C;NACIONAL
481;AREQUIPA;AREQUIPA;SACHACA;Variante Uchumayo Auxiliar;PE-34C;NACIONAL
482;AREQUIPA;AREQUIPA;SAN JUAN DE SIGUAS;Carretera Panamericana Sur;PE-1S;NACIONAL
483;AREQUIPA;AREQUIPA;SAN JUAN DE TARUCANI;Vía Interoceánica Sur - Tramo 5;PE-34A;NACIONAL
484;AREQUIPA;AREQUIPA;SAN JUAN DE TARUCANI;Vía Interoceánica Sur - Tramo 5;SIN CLASIFICAR;SIN CLASIFICAR
485;AREQUIPA;AREQUIPA;SANTA ISABEL DE SIGUAS;AR-730;AR-730;PROVINCIAL
486;AREQUIPA;AREQUIPA;SANTA ISABEL DE SIGUAS;Carretera Panamericana Sur;PE-1S;NACIONAL
487;AREQUIPA;AREQUIPA;SANTA RITA DE SIGUAS;Carretera Panamericana Sur;PE-1S;NACIONAL
488;AREQUIPA;AREQUIPA;SANTA RITA DE SIGUAS;Santa Rita de Siguas;AR-728;PROVINCIAL
489;AREQUIPA;AREQUIPA;SOCABAYA;Avenida Paisajista;AR-796;PROVINCIAL
490;AREQUIPA;AREQUIPA;SOCABAYA;Avenida Paisajista;NO CORRESPONDE;URBANO
491;AREQUIPA;AREQUIPA;SOCABAYA;Avenida Salaverry;AR-117;DEPARTAMENTAL
492;AREQUIPA;AREQUIPA;SOCABAYA;La Mansión;AR-795;PROVINCIAL
493;AREQUIPA;AREQUIPA;SOCABAYA;La Mansión;NO CORRESPONDE;URBANO
494;AREQUIPA;AREQUIPA;SOCABAYA;Las Peñas;AR-795;PROVINCIAL
495;AREQUIPA;AREQUIPA;SOCABAYA;Socabaya;NO CORRESPONDE;URBANO
496;AREQUIPA;AREQUIPA;TIABAYA;Calle Junín;NO CORRESPONDE;URBANO
497;AREQUIPA;AREQUIPA;TIABAYA;Calle Perales;NO CORRESPONDE;URBANO
498;AREQUIPA;AREQUIPA;TIABAYA;Tunales;NO CORRESPONDE;URBANO
499;AREQUIPA;AREQUIPA;UCHUMAYO;Carretera Cerro Verde;AR-115;DEPARTAMENTAL
500;AREQUIPA;AREQUIPA;UCHUMAYO;Carretera Interoceánica Sur;PE-34A;NACIONAL
501;AREQUIPA;AREQUIPA;UCHUMAYO;Nueva Carretera Cerro Verde;AR-115;DEPARTAMENTAL
502;AREQUIPA;AREQUIPA;UCHUMAYO;Nueva Carretera Cerro Verde;SIN CLASIFICAR;SIN CLASIFICAR
503;AREQUIPA;AREQUIPA;UCHUMAYO;Quishuarani;CARRETERA SIN CLASIFICAR VIA FERREA;SIN CLASIFICAR
504;AREQUIPA;AREQUIPA;VITOR;Alto La Cano;SIN CLASIFICAR;SIN CLASIFICAR
505;AREQUIPA;AREQUIPA;VITOR;AR-727;AR-727;PROVINCIAL
506;AREQUIPA;AREQUIPA;VITOR;AR-743;AR-743;PROVINCIAL
507;AREQUIPA;AREQUIPA;VITOR;AR-743;SIN CLASIFICAR;SIN CLASIFICAR
508;AREQUIPA;AREQUIPA;VITOR;Calle Canadá;NO CORRESPONDE;URBANO
509;AREQUIPA;AREQUIPA;VITOR;Carretera Panamericana Sur;PE-1S;NACIONAL
510;AREQUIPA;AREQUIPA;VITOR;Jirón 4;NO CORRESPONDE;URBANO
511;AREQUIPA;AREQUIPA;VITOR;La Cano;NO CORRESPONDE;URBANO
512;AREQUIPA;AREQUIPA;YANAHUARA;Avenida José Antonio Taboada;NO CORRESPONDE;URBANO
513;AREQUIPA;AREQUIPA;YANAHUARA;José Antonio Taboada;NO CORRESPONDE;URBANO
514;AREQUIPA;AREQUIPA;YANAHUARA;Variante Uchumayo Auxiliar;PE-34C;NACIONAL
515;AREQUIPA;AREQUIPA;YANAHUARA;Vía Interoceánica Sur - Tramo 5;PE-34A;NACIONAL
516;AREQUIPA;AREQUIPA;YARABAMBA;AR-788;NO CORRESPONDE;URBANO
517;AREQUIPA;AREQUIPA;YARABAMBA;Carretera a Chapi;AR-117;DEPARTAMENTAL
518;AREQUIPA;AREQUIPA;YURA;AR-114;AR-114;DEPARTAMENTAL
519;AREQUIPA;AREQUIPA;YURA;AR-539;AR-706;PROVINCIAL
520;AREQUIPA;AREQUIPA;YURA;Autopista La Joya - Arequipa;AR-123;DEPARTAMENTAL
521;AREQUIPA;AREQUIPA;YURA;Cono Norte;PE-34A;NACIONAL
522;AREQUIPA;AREQUIPA;YURA;Jardín del Colca;SIN CLASIFICAR;SIN CLASIFICAR
523;AREQUIPA;AREQUIPA;YURA;Patahuasi;PE-34A;NACIONAL
524;AREQUIPA;AREQUIPA;YURA;Ruta 34;PE-34E;NACIONAL
525;AREQUIPA;AREQUIPA;YURA;Uyupampa;AR-711;PROVINCIAL
526;AREQUIPA;AREQUIPA;YURA;Vía Interoceánica Sur - Tramo 5;PE-1N;NACIONAL
527;AREQUIPA;AREQUIPA;YURA;Vía Interoceánica Sur - Tramo 5;PE-34A;NACIONAL
528;AREQUIPA;AREQUIPA;YURA;Vía Interoceánica Sur - Tramo 5;SIN CLASIFICAR;SIN CLASIFICAR
529;AREQUIPA;CAMANA;MARIANO NICOLAS VALCARCEL;AR-530;NO CORRESPONDE;URBANO
530;AREQUIPA;CAMANA;MARIANO NICOLAS VALCARCEL;AR-530;SIN CLASIFICAR;SIN CLASIFICAR
531;AREQUIPA;CAMANA;MARISCAL CACERES;Carretera Panamericana Sur;PE-1S;NACIONAL
532;AREQUIPA;CAMANA;NICOLAS DE PIEROLA;AR-105;AR-105;DEPARTAMENTAL
533;AREQUIPA;CAMANA;NICOLAS DE PIEROLA;AR-549;AR-548;PROVINCIAL
534;AREQUIPA;CAMANA;NICOLAS DE PIEROLA;Avenida Nicolás de Piérola;AR-548;PROVINCIAL
535;AREQUIPA;CAMANA;OCOÑA;AR-535;AR-535;PROVINCIAL
536;AREQUIPA;CAMANA;OCOÑA;Carretera Panamericana Sur;PE-1S;NACIONAL
537;AREQUIPA;CAMANA;QUILCA;Carretera Costanera Sur;PE-1SD;NACIONAL
538;AREQUIPA;CAMANA;QUILCA;Carretera Costanera Sur;PE-3S;NACIONAL
539;AREQUIPA;CAMANA;QUILCA;Quilca;SIN CLASIFICAR;SIN CLASIFICAR
